start_frame,end_frame,start_s,end_s,duration_s,reason,criterion,affected_markers,has_gap_ge_0p5,has_gap_0p2,has_artifact_sigma,has_segment_swap,has_edge_effect
19697,19697,164.1417,164.1417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop;671:WaistLFront,False,False,True,False,False
19709,19709,164.2417,164.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
19710,19739,164.25,164.4917,0.2417,GAP_GE_0P2,gaps_over_0p2,671:RHandIn,False,True,False,False,False
19744,19744,164.5333,164.5333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackTop,False,False,True,False,False
19841,19841,165.3417,165.3417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LFArm;671:LShoulderTop,False,False,True,False,False
19865,19865,165.5417,165.5417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LFArm,False,False,True,False,False
19874,19874,165.6167,165.6167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderTop,False,False,True,False,False
19884,19884,165.7,165.7,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft,False,False,True,False,False
19886,19886,165.7167,165.7167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft,False,False,True,False,False
19888,19889,165.7333,165.7417,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:HeadLeft;671:HeadRight;671:HeadTop,False,False,True,False,False
19893,19893,165.775,165.775,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadRight;671:HeadTop,False,False,True,False,False
19896,19896,165.8,165.8,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadTop,False,False,True,False,False
19899,19900,165.825,165.8333,0.0083,GAP_GE_0P2;ARTIFACT_SIGMA,artifact_sigma,671:HeadFront;671:HeadRight;671:RHandIn,False,True,True,False,False
19901,19926,165.8417,166.05,0.2083,GAP_GE_0P2,gaps_over_0p2,671:RHandIn,False,True,False,False,False
19997,19997,166.6417,166.6417,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RFArm;RKneeOut__RThighSide,False,False,True,True,False
19998,20004,166.65,166.7,0.05,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
20106,20147,167.55,167.8917,0.3417,GAP_GE_0P2,gaps_over_0p2,671:RHandIn,False,True,False,False,False
20290,20290,169.0833,169.0833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRBack,False,False,True,False,False
20297,20297,169.1417,169.1417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn;671:WaistRBack,False,False,True,False,False
20337,20353,169.475,169.6083,0.1333,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
20361,20361,169.675,169.675,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm;671:RHandIn,False,False,True,False,False
20399,20400,169.9917,170.0,0.0083,GAP_GE_0P2,gaps_over_0p2,671:LFArm,False,True,False,False,False
20401,20426,170.0083,170.2167,0.2083,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:LFArm;RHandIn__RHandOut;RHandIn__RWristOut,False,True,False,True,False
20427,20433,170.225,170.275,0.05,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
20465,20488,170.5417,170.7333,0.1917,SEGMENT_SWAP,segment_swap,671:RHandIn;RKneeOut__RThighSide,False,False,False,True,False
20489,20491,170.7417,170.7583,0.0167,GAP_GE_0P2;SEGMENT_SWAP,segment_swap,671:RHandIn;RKneeOut__RThighSide,False,True,False,True,False
20492,20534,170.7667,171.1167,0.35,GAP_GE_0P2,gaps_over_0p2,671:RFArm;671:RHandIn,False,True,False,False,False
20541,20541,171.175,171.175,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
20641,20641,172.0083,172.0083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
22811,22812,190.0917,190.1,0.0083,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
22840,22840,190.3333,190.3333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRFront,False,False,True,False,False
23154,23154,192.95,192.95,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
23217,23234,193.475,193.6167,0.1417,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
23235,23235,193.625,193.625,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RKneeOut;RKneeOut__RThighSide,False,False,True,True,False
23236,23237,193.6333,193.6417,0.0083,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
23238,23238,193.65,193.65,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RKneeOut;RKneeOut__RThighSide,False,False,True,True,False
23239,23256,193.6583,193.8,0.1417,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
23274,23274,193.95,193.95,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRFront,False,False,True,False,False
23394,23437,194.95,195.3083,0.3583,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
23777,23777,198.1417,198.1417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
24160,24183,201.3333,201.525,0.1917,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
24184,24184,201.5333,201.5333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
24270,24272,202.25,202.2667,0.0167,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
24766,24796,206.3833,206.6333,0.25,GAP_GE_0P2,gaps_over_0p2,671:LShoulderTop,False,True,False,False,False
24828,24866,206.9,207.2167,0.3167,GAP_GE_0P2,gaps_over_0p2,671:LHandIn;671:RFArm;671:RHandIn,False,True,False,False,False
24869,24869,207.2417,207.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
25065,25065,208.875,208.875,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RFArm,False,False,True,False,False
25354,25363,211.2833,211.3583,0.075,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
25465,25466,212.2083,212.2167,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LAnkleOut;671:LShin;671:LToeOut,False,False,True,False,False
25471,25471,212.2583,212.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShin,False,False,True,False,False
25474,25474,212.2833,212.2833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShin,False,False,True,False,False
25551,25591,212.925,213.2583,0.3333,GAP_GE_0P2,gaps_over_0p2,671:LFArm;671:RHandIn,False,True,False,False,False
25680,25680,214.0,214.0,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
25706,25706,214.2167,214.2167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
25785,25785,214.875,214.875,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
26136,26136,217.8,217.8,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
27035,27035,225.2917,225.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
27202,27203,226.6833,226.6917,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27237,27237,226.975,226.975,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderBack,False,False,True,False,False
27311,27311,227.5917,227.5917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft,False,False,True,False,False
27389,27389,228.2417,228.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LWristOut,False,False,True,False,False
27393,27393,228.275,228.275,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
27564,27564,229.7,229.7,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackRight,False,False,True,False,False
27714,27714,230.95,230.95,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
27717,27717,230.975,230.975,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LShoulderBack,False,False,True,False,False
27749,27749,231.2417,231.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderTop,False,False,True,False,False
27751,27752,231.2583,231.2667,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:LShoulderBack;671:LShoulderTop,False,False,True,False,False
27756,27756,231.3,231.3,0.0,ARTIFACT_SIGMA,artifact_sigma,671:ChestTop,False,False,True,False,False
27791,27791,231.5917,231.5917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
27832,27833,231.9333,231.9417,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:BackLeft;671:BackTop;671:LShoulderBack,False,False,True,False,False
27877,27877,232.3083,232.3083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
27881,27881,232.3417,232.3417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RWristOut,False,False,True,False,False
27885,27885,232.375,232.375,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
27892,27892,232.4333,232.4333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn;671:RHandIn,False,False,True,False,False
27895,27895,232.4583,232.4583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
27932,27932,232.7667,232.7667,0.0,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
27960,27960,233.0,233.0,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackTop,False,False,True,False,False
27965,27965,233.0417,233.0417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut,False,False,True,False,False
27970,27970,233.0833,233.0833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LWristOut,False,False,True,False,False
27979,27980,233.1583,233.1667,0.0083,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
27995,27995,233.2917,233.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
27998,27999,233.3167,233.325,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack;671:WaistLBack;671:WaistRBack,False,False,True,False,False
28002,28002,233.35,233.35,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack,False,False,True,False,False
28009,28009,233.4083,233.4083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RUArmHigh,False,False,True,False,False
28026,28026,233.55,233.55,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
28049,28053,233.7417,233.775,0.0333,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
28078,28079,233.9833,233.9917,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RHandOut;671:RWristOut,False,False,True,False,False
28105,28105,234.2083,234.2083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LElbowOut,False,False,True,False,False
28118,28118,234.3167,234.3167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandOut,False,False,True,False,False
28129,28130,234.4083,234.4167,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28131,28132,234.425,234.4333,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn;671:LHandOut;671:LWristOut,False,False,True,False,False
28144,28144,234.5333,234.5333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRBack,False,False,True,False,False
28147,28147,234.5583,234.5583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRBack,False,False,True,False,False
28199,28199,234.9917,234.9917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LFArm,False,False,True,False,False
28258,28258,235.4833,235.4833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderBack,False,False,True,False,False
28276,28276,235.6333,235.6333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
28330,28331,236.0833,236.0917,0.0083,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
28382,28382,236.5167,236.5167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
28469,28469,237.2417,237.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LWristOut,False,False,True,False,False
28482,28482,237.35,237.35,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandOut,False,False,True,False,False
28586,28586,238.2167,238.2167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderBack;671:RShoulderTop,False,False,True,False,False
28589,28589,238.2417,238.2417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut;671:RShoulderBack;671:RShoulderTop;671:RUArmHigh,False,False,True,False,False
28593,28593,238.275,238.275,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistCBack,False,False,True,False,False
28624,28624,238.5333,238.5333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShin,False,False,True,False,False
28625,28628,238.5417,238.5667,0.025,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
28629,28629,238.575,238.575,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RThighSide;RKneeOut__RThighSide,False,False,True,True,False
28630,28630,238.5833,238.5833,0.0,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
28631,28631,238.5917,238.5917,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RThighSide;RKneeOut__RThighSide,False,False,True,True,False
28632,28649,238.6,238.7417,0.1417,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
28650,28650,238.75,238.75,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RToeTip;RKneeOut__RThighSide,False,False,True,True,False
28651,28652,238.7583,238.7667,0.0083,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
28653,28653,238.775,238.775,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RToeIn,False,False,True,False,False
28657,28657,238.8083,238.8083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut,False,False,True,False,False
28739,28739,239.4917,239.4917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RShoulderBack,False,False,True,False,False
28742,28742,239.5167,239.5167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:BackRight,False,False,True,False,False
28744,28744,239.5333,239.5333,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:BackLeft;RHandIn__RHandOut,False,False,True,True,False
28745,28747,239.5417,239.5583,0.0167,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut,False,False,False,True,False
28748,28748,239.5667,239.5667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
28772,28772,239.7667,239.7667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
28793,28793,239.9417,239.9417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
28826,28827,240.2167,240.225,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LKneeOut;671:LThighFront,False,False,True,False,False
28831,28831,240.2583,240.2583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LKneeOut,False,False,True,False,False
28835,28835,240.2917,240.2917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRFront,False,False,True,False,False
28839,28839,240.325,240.325,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
28858,28858,240.4833,240.4833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack,False,False,True,False,False
28888,28888,240.7333,240.7333,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLFront,False,False,True,False,False
28915,28918,240.9583,240.9833,0.025,SEGMENT_SWAP,segment_swap,RKneeOut__RThighSide,False,False,False,True,False
28927,28927,241.0583,241.0583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28959,28960,241.325,241.3333,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut;671:RToeOut,False,False,True,False,False
28967,28967,241.3917,241.3917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
28969,28969,241.4083,241.4083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel,False,False,True,False,False
28992,28992,241.6,241.6,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
28994,28994,241.6167,241.6167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RThighFront,False,False,True,False,False
29000,29000,241.6667,241.6667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn;671:RThighSide,False,False,True,False,False
29009,29009,241.7417,241.7417,0.0,SEGMENT_SWAP,segment_swap,RHandIn__RWristOut,False,False,False,True,False
29017,29019,241.8083,241.825,0.0167,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
29030,29033,241.9167,241.9417,0.025,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29038,29046,241.9833,242.05,0.0667,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
29049,29058,242.075,242.15,0.075,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut;RHandIn__RWristOut;RKneeOut__RThighSide,False,False,False,True,False
29059,29059,242.1583,242.1583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandIn,False,False,True,False,False
29063,29065,242.1917,242.2083,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:RAnkleOut;671:RHeel;671:RToeIn;671:RToeOut;671:RToeTip,False,False,True,False,False
29093,29093,242.4417,242.4417,0.0,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29181,29183,243.175,243.1917,0.0167,ARTIFACT_SIGMA,artifact_sigma,671:LHeel;671:LToeIn;671:LToeOut;671:LToeTip,False,False,True,False,False
29186,29186,243.2167,243.2167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHeel;671:LToeIn;671:LToeTip,False,False,True,False,False
29235,29236,243.625,243.6333,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:LAnkleOut;671:LHeel;671:LKneeOut,False,False,True,False,False
29457,29458,245.475,245.4833,0.0083,ARTIFACT_SIGMA,artifact_sigma,671:RToeIn;671:RToeTip,False,False,True,False,False
29461,29461,245.5083,245.5083,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHeel,False,False,True,False,False
29663,29663,247.1917,247.1917,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
29694,29694,247.45,247.45,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighFront,False,False,True,False,False
29702,29702,247.5167,247.5167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LThighSide,False,False,True,False,False
29738,29738,247.8167,247.8167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistLBack,False,False,True,False,False
29753,29753,247.9417,247.9417,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RHandOut,False,False,True,False,False
29798,29801,248.3167,248.3417,0.025,ARTIFACT_SIGMA,artifact_sigma,671:BackTop;671:LElbowOut,False,False,True,False,False
29810,29810,248.4167,248.4167,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LHandIn,False,False,True,False,False
29816,29816,248.4667,248.4667,0.0,ARTIFACT_SIGMA;SEGMENT_SWAP,segment_swap,671:RHandIn;RHandIn__RHandOut;RHandIn__RWristOut,False,False,True,True,False
29818,29818,248.4833,248.4833,0.0,ARTIFACT_SIGMA,artifact_sigma,671:RElbowOut,False,False,True,False,False
29846,29849,248.7167,248.7417,0.025,SEGMENT_SWAP,segment_swap,LHandIn__LWristOut,False,False,False,True,False
29919,29919,249.325,249.325,0.0,ARTIFACT_SIGMA,artifact_sigma,671:HeadFront,False,False,True,False,False
29948,29948,249.5667,249.5667,0.0,ARTIFACT_SIGMA,artifact_sigma,671:LUArmHigh,False,False,True,False,False
30033,30070,250.275,250.5833,0.3083,GAP_GE_0P2,gaps_over_0p2,671:LKneeOut,False,True,False,False,False
30113,30114,250.9417,250.95,0.0083,SEGMENT_SWAP,segment_swap,RHandIn__RHandOut,False,False,False,True,False
30139,30139,251.1583,251.1583,0.0,ARTIFACT_SIGMA,artifact_sigma,671:WaistRBack,False,False,True,False,False
