column_index,flat_name,type,source_name,source_id,source_parent,property,component,layer2_role,layer2_used,notes
321,col0321__Bone__671_LFoot__Position__X,Bone,671:LFoot,FFBF717EB1411F0:90AFB54A3B8C3080,671:LShin,Position,X,bone_position,False,Bone position ignored for Layer 2
322,col0322__Bone__671_LFoot__Position__Y,Bone,671:LFoot,FFBF717EB1411F0:90AFB54A3B8C3080,671:LShin,Position,Y,bone_position,False,Bone position ignored for Layer 2
323,col0323__Bone__671_LFoot__Position__Z,Bone,671:LFoot,FFBF717EB1411F0:90AFB54A3B8C3080,671:LShin,Position,Z,bone_position,False,Bone position ignored for Layer 2
328,col0328__Bone__671_LToe__Position__X,Bone,671:LToe,FFBF718EB1411F0:90AFB54A3B8C3080,671:LFoot,Position,X,bone_position,False,Bone position ignored for Layer 2
329,col0329__Bone__671_LToe__Position__Y,Bone,671:LToe,FFBF718EB1411F0:90AFB54A3B8C3080,671:LFoot,Position,Y,bone_position,False,Bone position ignored for Layer 2
330,col0330__Bone__671_LToe__Position__Z,Bone,671:LToe,FFBF718EB1411F0:90AFB54A3B8C3080,671:LFoot,Position,Z,bone_position,False,Bone position ignored for Layer 2
335,col0335__Bone__671_RThigh__Position__X,Bone,671:RThigh,FFBF719EB1411F0:90AFB54A3B8C3080,671:671,Position,X,bone_position,False,Bone position ignored for Layer 2
336,col0336__Bone__671_RThigh__Position__Y,Bone,671:RThigh,FFBF719EB1411F0:90AFB54A3B8C3080,671:671,Position,Y,bone_position,False,Bone position ignored for Layer 2
337,col0337__Bone__671_RThigh__Position__Z,Bone,671:RThigh,FFBF719EB1411F0:90AFB54A3B8C3080,671:671,Position,Z,bone_position,False,Bone position ignored for Layer 2
342,col0342__Bone__671_RShin__Position__X,Bone,671:RShin,FFBF71AEB1411F0:90AFB54A3B8C3080,671:RThigh,Position,X,bone_position,False,Bone position ignored for Layer 2
343,col0343__Bone__671_RShin__Position__Y,Bone,671:RShin,FFBF71AEB1411F0:90AFB54A3B8C3080,671:RThigh,Position,Y,bone_position,False,Bone position ignored for Layer 2
344,col0344__Bone__671_RShin__Position__Z,Bone,671:RShin,FFBF71AEB1411F0:90AFB54A3B8C3080,671:RThigh,Position,Z,bone_position,False,Bone position ignored for Layer 2
349,col0349__Bone__671_RFoot__Position__X,Bone,671:RFoot,FFBF71BEB1411F0:90AFB54A3B8C3080,671:RShin,Position,X,bone_position,False,Bone position ignored for Layer 2
350,col0350__Bone__671_RFoot__Position__Y,Bone,671:RFoot,FFBF71BEB1411F0:90AFB54A3B8C3080,671:RShin,Position,Y,bone_position,False,Bone position ignored for Layer 2
351,col0351__Bone__671_RFoot__Position__Z,Bone,671:RFoot,FFBF71BEB1411F0:90AFB54A3B8C3080,671:RShin,Position,Z,bone_position,False,Bone position ignored for Layer 2
356,col0356__Bone__671_RToe__Position__X,Bone,671:RToe,FFBF71CEB1411F0:90AFB54A3B8C3080,671:RFoot,Position,X,bone_position,False,Bone position ignored for Layer 2
357,col0357__Bone__671_RToe__Position__Y,Bone,671:RToe,FFBF71CEB1411F0:90AFB54A3B8C3080,671:RFoot,Position,Y,bone_position,False,Bone position ignored for Layer 2
358,col0358__Bone__671_RToe__Position__Z,Bone,671:RToe,FFBF71CEB1411F0:90AFB54A3B8C3080,671:RFoot,Position,Z,bone_position,False,Bone position ignored for Layer 2
359,col0359__Bone_Marker__671_HeadFront__Position__X,Bone Marker,671:HeadFront,C,671:Head,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
360,col0360__Bone_Marker__671_HeadFront__Position__Y,Bone Marker,671:HeadFront,C,671:Head,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
361,col0361__Bone_Marker__671_HeadFront__Position__Z,Bone Marker,671:HeadFront,C,671:Head,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
362,col0362__Bone_Marker__671_HeadLeft__Position__X,Bone Marker,671:HeadLeft,D,671:Head,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
363,col0363__Bone_Marker__671_HeadLeft__Position__Y,Bone Marker,671:HeadLeft,D,671:Head,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
364,col0364__Bone_Marker__671_HeadLeft__Position__Z,Bone Marker,671:HeadLeft,D,671:Head,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
365,col0365__Bone_Marker__671_HeadTop__Position__X,Bone Marker,671:HeadTop,B,671:Head,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
366,col0366__Bone_Marker__671_HeadTop__Position__Y,Bone Marker,671:HeadTop,B,671:Head,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
367,col0367__Bone_Marker__671_HeadTop__Position__Z,Bone Marker,671:HeadTop,B,671:Head,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
368,col0368__Bone_Marker__671_HeadRight__Position__X,Bone Marker,671:HeadRight,E,671:Head,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
369,col0369__Bone_Marker__671_HeadRight__Position__Y,Bone Marker,671:HeadRight,E,671:Head,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
370,col0370__Bone_Marker__671_HeadRight__Position__Z,Bone Marker,671:HeadRight,E,671:Head,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
371,col0371__Bone_Marker__671_BackTop__Position__X,Bone Marker,671:BackTop,6,671:Chest,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
372,col0372__Bone_Marker__671_BackTop__Position__Y,Bone Marker,671:BackTop,6,671:Chest,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
373,col0373__Bone_Marker__671_BackTop__Position__Z,Bone Marker,671:BackTop,6,671:Chest,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
374,col0374__Bone_Marker__671_BackLeft__Position__X,Bone Marker,671:BackLeft,7,671:Chest,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
375,col0375__Bone_Marker__671_BackLeft__Position__Y,Bone Marker,671:BackLeft,7,671:Chest,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
376,col0376__Bone_Marker__671_BackLeft__Position__Z,Bone Marker,671:BackLeft,7,671:Chest,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
377,col0377__Bone_Marker__671_BackRight__Position__X,Bone Marker,671:BackRight,8,671:Chest,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
378,col0378__Bone_Marker__671_BackRight__Position__Y,Bone Marker,671:BackRight,8,671:Chest,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
379,col0379__Bone_Marker__671_BackRight__Position__Z,Bone Marker,671:BackRight,8,671:Chest,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
380,col0380__Bone_Marker__671_ChestTop__Position__X,Bone Marker,671:ChestTop,9,671:Chest,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
381,col0381__Bone_Marker__671_ChestTop__Position__Y,Bone Marker,671:ChestTop,9,671:Chest,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
382,col0382__Bone_Marker__671_ChestTop__Position__Z,Bone Marker,671:ChestTop,9,671:Chest,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
383,col0383__Bone_Marker__671_ChestLow__Position__X,Bone Marker,671:ChestLow,A,671:Chest,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
384,col0384__Bone_Marker__671_ChestLow__Position__Y,Bone Marker,671:ChestLow,A,671:Chest,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
385,col0385__Bone_Marker__671_ChestLow__Position__Z,Bone Marker,671:ChestLow,A,671:Chest,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
386,col0386__Bone_Marker__671_LShoulderBack__Position__X,Bone Marker,671:LShoulderBack,10,671:LShoulder,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
387,col0387__Bone_Marker__671_LShoulderBack__Position__Y,Bone Marker,671:LShoulderBack,10,671:LShoulder,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
388,col0388__Bone_Marker__671_LShoulderBack__Position__Z,Bone Marker,671:LShoulderBack,10,671:LShoulder,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
389,col0389__Bone_Marker__671_LShoulderTop__Position__X,Bone Marker,671:LShoulderTop,F,671:LShoulder,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
390,col0390__Bone_Marker__671_LShoulderTop__Position__Y,Bone Marker,671:LShoulderTop,F,671:LShoulder,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
391,col0391__Bone_Marker__671_LShoulderTop__Position__Z,Bone Marker,671:LShoulderTop,F,671:LShoulder,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
392,col0392__Bone_Marker__671_LUArmHigh__Position__X,Bone Marker,671:LUArmHigh,12,671:LUArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
393,col0393__Bone_Marker__671_LUArmHigh__Position__Y,Bone Marker,671:LUArmHigh,12,671:LUArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
394,col0394__Bone_Marker__671_LUArmHigh__Position__Z,Bone Marker,671:LUArmHigh,12,671:LUArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
395,col0395__Bone_Marker__671_LElbowOut__Position__X,Bone Marker,671:LElbowOut,11,671:LUArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
396,col0396__Bone_Marker__671_LElbowOut__Position__Y,Bone Marker,671:LElbowOut,11,671:LUArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
397,col0397__Bone_Marker__671_LElbowOut__Position__Z,Bone Marker,671:LElbowOut,11,671:LUArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
398,col0398__Bone_Marker__671_LFArm__Position__X,Bone Marker,671:LFArm,13,671:LFArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
399,col0399__Bone_Marker__671_LFArm__Position__Y,Bone Marker,671:LFArm,13,671:LFArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
400,col0400__Bone_Marker__671_LFArm__Position__Z,Bone Marker,671:LFArm,13,671:LFArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
401,col0401__Bone_Marker__671_LWristOut__Position__X,Bone Marker,671:LWristOut,14,671:LFArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
402,col0402__Bone_Marker__671_LWristOut__Position__Y,Bone Marker,671:LWristOut,14,671:LFArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
403,col0403__Bone_Marker__671_LWristOut__Position__Z,Bone Marker,671:LWristOut,14,671:LFArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
404,col0404__Bone_Marker__671_LHandOut__Position__X,Bone Marker,671:LHandOut,15,671:LHand,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
405,col0405__Bone_Marker__671_LHandOut__Position__Y,Bone Marker,671:LHandOut,15,671:LHand,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
406,col0406__Bone_Marker__671_LHandOut__Position__Z,Bone Marker,671:LHandOut,15,671:LHand,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
407,col0407__Bone_Marker__671_LPinky__Position__X,Bone Marker,671:LPinky,19,671:LPinky1,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
408,col0408__Bone_Marker__671_LPinky__Position__Y,Bone Marker,671:LPinky,19,671:LPinky1,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
409,col0409__Bone_Marker__671_LPinky__Position__Z,Bone Marker,671:LPinky,19,671:LPinky1,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
410,col0410__Bone_Marker__671_LHandIn__Position__X,Bone Marker,671:LHandIn,16,671:LHand,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
411,col0411__Bone_Marker__671_LHandIn__Position__Y,Bone Marker,671:LHandIn,16,671:LHand,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
412,col0412__Bone_Marker__671_LHandIn__Position__Z,Bone Marker,671:LHandIn,16,671:LHand,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
413,col0413__Bone_Marker__671_LThumb__Position__X,Bone Marker,671:LThumb,17,671:LThumb2,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
414,col0414__Bone_Marker__671_LThumb__Position__Y,Bone Marker,671:LThumb,17,671:LThumb2,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
415,col0415__Bone_Marker__671_LThumb__Position__Z,Bone Marker,671:LThumb,17,671:LThumb2,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
416,col0416__Bone_Marker__671_LIndex__Position__X,Bone Marker,671:LIndex,18,671:LIndex1,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
417,col0417__Bone_Marker__671_LIndex__Position__Y,Bone Marker,671:LIndex,18,671:LIndex1,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
418,col0418__Bone_Marker__671_LIndex__Position__Z,Bone Marker,671:LIndex,18,671:LIndex1,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
419,col0419__Bone_Marker__671_RShoulderBack__Position__X,Bone Marker,671:RShoulderBack,1B,671:RShoulder,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
420,col0420__Bone_Marker__671_RShoulderBack__Position__Y,Bone Marker,671:RShoulderBack,1B,671:RShoulder,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
421,col0421__Bone_Marker__671_RShoulderBack__Position__Z,Bone Marker,671:RShoulderBack,1B,671:RShoulder,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
422,col0422__Bone_Marker__671_RShoulderTop__Position__X,Bone Marker,671:RShoulderTop,1A,671:RShoulder,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
423,col0423__Bone_Marker__671_RShoulderTop__Position__Y,Bone Marker,671:RShoulderTop,1A,671:RShoulder,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
424,col0424__Bone_Marker__671_RShoulderTop__Position__Z,Bone Marker,671:RShoulderTop,1A,671:RShoulder,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
425,col0425__Bone_Marker__671_RUArmHigh__Position__X,Bone Marker,671:RUArmHigh,1D,671:RUArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
426,col0426__Bone_Marker__671_RUArmHigh__Position__Y,Bone Marker,671:RUArmHigh,1D,671:RUArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
427,col0427__Bone_Marker__671_RUArmHigh__Position__Z,Bone Marker,671:RUArmHigh,1D,671:RUArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
428,col0428__Bone_Marker__671_RElbowOut__Position__X,Bone Marker,671:RElbowOut,1C,671:RUArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
429,col0429__Bone_Marker__671_RElbowOut__Position__Y,Bone Marker,671:RElbowOut,1C,671:RUArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
430,col0430__Bone_Marker__671_RElbowOut__Position__Z,Bone Marker,671:RElbowOut,1C,671:RUArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
431,col0431__Bone_Marker__671_RFArm__Position__X,Bone Marker,671:RFArm,1E,671:RFArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
432,col0432__Bone_Marker__671_RFArm__Position__Y,Bone Marker,671:RFArm,1E,671:RFArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
433,col0433__Bone_Marker__671_RFArm__Position__Z,Bone Marker,671:RFArm,1E,671:RFArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
434,col0434__Bone_Marker__671_RWristOut__Position__X,Bone Marker,671:RWristOut,1F,671:RFArm,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
435,col0435__Bone_Marker__671_RWristOut__Position__Y,Bone Marker,671:RWristOut,1F,671:RFArm,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
436,col0436__Bone_Marker__671_RWristOut__Position__Z,Bone Marker,671:RWristOut,1F,671:RFArm,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
437,col0437__Bone_Marker__671_RHandOut__Position__X,Bone Marker,671:RHandOut,20,671:RHand,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
438,col0438__Bone_Marker__671_RHandOut__Position__Y,Bone Marker,671:RHandOut,20,671:RHand,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
439,col0439__Bone_Marker__671_RHandOut__Position__Z,Bone Marker,671:RHandOut,20,671:RHand,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
440,col0440__Bone_Marker__671_RPinky__Position__X,Bone Marker,671:RPinky,24,671:RPinky1,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
441,col0441__Bone_Marker__671_RPinky__Position__Y,Bone Marker,671:RPinky,24,671:RPinky1,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
442,col0442__Bone_Marker__671_RPinky__Position__Z,Bone Marker,671:RPinky,24,671:RPinky1,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
443,col0443__Bone_Marker__671_RHandIn__Position__X,Bone Marker,671:RHandIn,21,671:RHand,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
444,col0444__Bone_Marker__671_RHandIn__Position__Y,Bone Marker,671:RHandIn,21,671:RHand,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
445,col0445__Bone_Marker__671_RHandIn__Position__Z,Bone Marker,671:RHandIn,21,671:RHand,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
446,col0446__Bone_Marker__671_RThumb__Position__X,Bone Marker,671:RThumb,22,671:RThumb2,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
447,col0447__Bone_Marker__671_RThumb__Position__Y,Bone Marker,671:RThumb,22,671:RThumb2,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
448,col0448__Bone_Marker__671_RThumb__Position__Z,Bone Marker,671:RThumb,22,671:RThumb2,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
449,col0449__Bone_Marker__671_RIndex__Position__X,Bone Marker,671:RIndex,23,671:RIndex1,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
450,col0450__Bone_Marker__671_RIndex__Position__Y,Bone Marker,671:RIndex,23,671:RIndex1,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
451,col0451__Bone_Marker__671_RIndex__Position__Z,Bone Marker,671:RIndex,23,671:RIndex1,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
452,col0452__Bone_Marker__671_WaistLFront__Position__X,Bone Marker,671:WaistLFront,1,671:671,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
453,col0453__Bone_Marker__671_WaistLFront__Position__Y,Bone Marker,671:WaistLFront,1,671:671,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
454,col0454__Bone_Marker__671_WaistLFront__Position__Z,Bone Marker,671:WaistLFront,1,671:671,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
455,col0455__Bone_Marker__671_WaistLBack__Position__X,Bone Marker,671:WaistLBack,3,671:671,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
456,col0456__Bone_Marker__671_WaistLBack__Position__Y,Bone Marker,671:WaistLBack,3,671:671,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
457,col0457__Bone_Marker__671_WaistLBack__Position__Z,Bone Marker,671:WaistLBack,3,671:671,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
458,col0458__Bone_Marker__671_WaistCBack__Position__X,Bone Marker,671:WaistCBack,4,671:671,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
459,col0459__Bone_Marker__671_WaistCBack__Position__Y,Bone Marker,671:WaistCBack,4,671:671,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
460,col0460__Bone_Marker__671_WaistCBack__Position__Z,Bone Marker,671:WaistCBack,4,671:671,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
461,col0461__Bone_Marker__671_WaistRBack__Position__X,Bone Marker,671:WaistRBack,5,671:671,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
462,col0462__Bone_Marker__671_WaistRBack__Position__Y,Bone Marker,671:WaistRBack,5,671:671,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
463,col0463__Bone_Marker__671_WaistRBack__Position__Z,Bone Marker,671:WaistRBack,5,671:671,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
464,col0464__Bone_Marker__671_WaistRFront__Position__X,Bone Marker,671:WaistRFront,2,671:671,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
465,col0465__Bone_Marker__671_WaistRFront__Position__Y,Bone Marker,671:WaistRFront,2,671:671,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
466,col0466__Bone_Marker__671_WaistRFront__Position__Z,Bone Marker,671:WaistRFront,2,671:671,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
467,col0467__Bone_Marker__671_LThighFront__Position__X,Bone Marker,671:LThighFront,25,671:LThigh,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
468,col0468__Bone_Marker__671_LThighFront__Position__Y,Bone Marker,671:LThighFront,25,671:LThigh,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
469,col0469__Bone_Marker__671_LThighFront__Position__Z,Bone Marker,671:LThighFront,25,671:LThigh,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
470,col0470__Bone_Marker__671_LThighSide__Position__X,Bone Marker,671:LThighSide,26,671:LThigh,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
471,col0471__Bone_Marker__671_LThighSide__Position__Y,Bone Marker,671:LThighSide,26,671:LThigh,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
472,col0472__Bone_Marker__671_LThighSide__Position__Z,Bone Marker,671:LThighSide,26,671:LThigh,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
473,col0473__Bone_Marker__671_LKneeOut__Position__X,Bone Marker,671:LKneeOut,27,671:LThigh,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
474,col0474__Bone_Marker__671_LKneeOut__Position__Y,Bone Marker,671:LKneeOut,27,671:LThigh,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
475,col0475__Bone_Marker__671_LKneeOut__Position__Z,Bone Marker,671:LKneeOut,27,671:LThigh,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
476,col0476__Bone_Marker__671_LShin__Position__X,Bone Marker,671:LShin,28,671:LShin,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
477,col0477__Bone_Marker__671_LShin__Position__Y,Bone Marker,671:LShin,28,671:LShin,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
478,col0478__Bone_Marker__671_LShin__Position__Z,Bone Marker,671:LShin,28,671:LShin,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
479,col0479__Bone_Marker__671_LAnkleOut__Position__X,Bone Marker,671:LAnkleOut,29,671:LShin,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
480,col0480__Bone_Marker__671_LAnkleOut__Position__Y,Bone Marker,671:LAnkleOut,29,671:LShin,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
481,col0481__Bone_Marker__671_LAnkleOut__Position__Z,Bone Marker,671:LAnkleOut,29,671:LShin,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
482,col0482__Bone_Marker__671_LHeel__Position__X,Bone Marker,671:LHeel,2C,671:LFoot,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
483,col0483__Bone_Marker__671_LHeel__Position__Y,Bone Marker,671:LHeel,2C,671:LFoot,Position,Y,bone_marker,False,Bone Marker column ignored for Layer 2
484,col0484__Bone_Marker__671_LHeel__Position__Z,Bone Marker,671:LHeel,2C,671:LFoot,Position,Z,bone_marker,False,Bone Marker column ignored for Layer 2
485,col0485__Bone_Marker__671_LToeIn__Position__X,Bone Marker,671:LToeIn,2A,671:LFoot,Position,X,bone_marker,False,Bone Marker column ignored for Layer 2
